"","X","nextGPA","left_school","nextGPA_nonorm","Z","hsgrade_pct","totcredits_year1","age_at_entry","male","bpl_north_america","english","loc_campus1","loc_campus2","loc_campus3","clustervar"
"12755",-0.119999997317791,0.560000061988831,0,2.16000008583069,0,44,5,19,1,1,1,0,0,1,0.119999997317791
"12756",-2.17000007629395,1.76999998092651,0,3.26999998092651,0,88,5,19,1,1,1,1,0,0,2.17000007629395
"12757",-0.839999973773956,0.429999947547913,0,1.92999994754791,0,74,5,19,0,1,0,1,0,0,0.839999973773956
"12758",-1.87000000476837,1.29999995231628,0,2.79999995231628,0,95,5,19,1,1,1,1,0,0,1.87000000476837
"12759",1,NA,1,NA,1,12,4,19,0,0,0,1,0,0,-1
"12760",-0.479999989271164,-0.600000023841858,0,1,0,15,5,19,0,1,1,0,0,1,0.479999989271164
"12761",0.28999999165535,0.649999976158142,0,2.25,1,5,5,19,0,1,1,0,0,1,-0.28999999165535
"12762",-1.38999998569489,1.77999997138977,0,3.27999997138977,0,70,5.5,18,0,1,1,1,0,0,1.38999998569489
"12763",-0.159999996423721,0.880000114440918,0,2.38000011444092,0,11,5,19,1,1,1,0,1,0,0.159999996423721
"12764",0.119999997317791,NA,1,NA,1,48,5,18,1,0,0,1,0,0,-0.119999997317791
"12765",-2.00999999046326,2.32999992370605,0,3.92999982833862,0,40,5.5,19,1,1,1,0,0,1,2.00999999046326
"12766",-1.53999996185303,1.79999995231628,0,3.29999995231628,0,60,5,17,1,1,1,1,0,0,1.53999996185303
"12767",-2.40000009536743,2.25,0,3.84999990463257,0,96,4.5,18,0,1,0,0,0,1,2.40000009536743
"12768",-1.03999996185303,0.870000004768372,0,2.47000002861023,0,48,5,18,1,1,0,0,0,1,1.03999996185303
"12769",-1.11000001430511,2.20000004768372,0,3.70000004768372,0,24,4.5,19,1,1,0,1,0,0,1.11000001430511
"12770",-0.610000014305115,-0.149999976158142,0,1.35000002384186,0,72,4.5,20,0,0,0,1,0,0,0.610000014305115
"12771",0.300000011920929,0.870000004768372,0,2.47000002861023,1,1,4.5,20,0,1,1,0,0,1,-0.300000011920929
"12772",0.209999993443489,-0.409999966621399,0,1.0900000333786,1,30,4,18,0,1,1,1,0,0,-0.209999993443489
"12773",0.46000000834465,1.69999992847443,0,3.29999995231628,1,14,4.5,19,1,1,1,0,0,1,-0.46000000834465
"12774",0.159999996423721,-0.629999995231628,0,0.970000028610229,1,64,4,19,1,1,0,0,0,1,-0.159999996423721
"12775",-1.42999994754791,0,0,1.5,0,32,4,20,0,1,1,1,0,0,1.42999994754791
"12776",-0.980000019073486,2.09999990463257,0,3.69999980926514,0,32,4.5,18,1,0,0,0,0,1,0.980000019073486
"12777",-1.10000002384186,0.200000047683716,0,1.70000004768372,0,48,5,19,0,1,0,1,0,0,1.10000002384186
"12778",-0.370000004768372,0.629999995231628,0,2.23000001907349,0,28,4.5,18,1,1,0,0,0,1,0.370000004768372
"12779",-1.10000002384186,0.599999904632568,0,2.09999990463257,0,28,4,20,1,0,0,1,0,0,1.10000002384186
"12780",-0.779999971389771,1.90000009536743,0,3.40000009536743,0,79,5,18,1,1,1,1,0,0,0.779999971389771
"12781",-0.959999978542328,1.66000008583069,0,3.16000008583069,0,81,5,19,0,1,1,1,0,0,0.959999978542328
"12782",-1.20000004768372,1.28000009059906,0,2.88000011444092,0,78,5,18,0,0,0,0,0,1,1.20000004768372
"12783",-0.310000002384186,0.230000019073486,0,1.73000001907349,0,64,5,19,0,1,1,1,0,0,0.310000002384186
"12784",-1.42999994754791,1.42000007629395,0,2.92000007629395,0,63,4,19,1,1,0,1,0,0,1.42999994754791
"12785",-1.22000002861023,2.0699999332428,0,3.5699999332428,0,57,5,18,1,0,0,0,1,0,1.22000002861023
"12786",-0.579999983310699,0.589999914169312,0,2.08999991416931,0,28,5,18,0,1,1,1,0,0,0.579999983310699
"12787",0.579999983310699,-0.930000007152557,0,0.569999992847443,1,2,5,19,1,1,1,0,1,0,-0.579999983310699
"12788",0.639999985694885,0.679999947547913,0,2.27999997138977,1,20,4,19,0,1,0,0,0,1,-0.639999985694885
"12789",-1.97000002861023,NA,1,NA,0,4,4.5,19,0,1,1,0,1,0,1.97000002861023
"12790",-1.0900000333786,1.55000007152557,0,3.15000009536743,0,69,4.5,19,1,1,1,0,0,1,1.0900000333786
"12791",-1.23000001907349,0.389999985694885,0,1.88999998569489,0,80,4,19,1,1,1,1,0,0,1.23000001907349
"12792",-0.529999971389771,2.5,0,4,0,78,4.5,19,1,1,1,1,0,0,0.529999971389771
"12793",-0.860000014305115,1.30999994277954,0,2.80999994277954,0,76,5,18,1,1,1,1,0,0,0.860000014305115
"12794",0.419999986886978,0.25,0,1.75,1,20,5,19,0,1,1,0,1,0,-0.419999986886978
"12795",-0.889999985694885,1.5,0,3,0,80,5,18,0,1,0,1,0,0,0.889999985694885
"12796",0.0799999982118607,0.660000085830688,0,2.16000008583069,1,2,5,19,0,1,1,0,1,0,-0.0799999982118607
"12797",-0.639999985694885,-1.5,0,0,0,4,4,18,0,1,0,0,1,0,0.639999985694885
"12798",-0.379999995231628,0.5,0,2,0,9,5,19,0,1,0,1,0,0,0.379999995231628
"12799",-1.76999998092651,2.30000019073486,0,3.90000009536743,0,82,5,18,1,1,0,0,0,1,1.76999998092651
"12800",-0.600000023841858,0.220000028610229,0,1.72000002861023,0,5,4,20,1,1,1,0,1,0,0.600000023841858
"12801",-0.119999997317791,0.900000095367432,0,2.40000009536743,0,31,5,19,0,1,1,1,0,0,0.119999997317791
"12802",-0.939999997615814,0.299999952316284,0,1.79999995231628,0,24,5,19,0,1,1,1,0,0,0.939999997615814
"12803",-1.46000003814697,2.09999990463257,0,3.69999980926514,0,62,5,18,1,1,1,0,0,1,1.46000003814697
"12804",-2.03999996185303,2.15000009536743,0,3.65000009536743,0,83,5,19,1,0,1,1,0,0,2.03999996185303
"12805",-0.430000007152557,NA,0,NA,0,1,5,19,0,1,1,1,0,0,0.430000007152557
"12806",-1.47000002861023,NA,0,NA,0,88,5,19,1,1,0,1,0,0,1.47000002861023
"12807",-0.740000009536743,0.5,0,2,0,28,5,19,0,1,1,1,0,0,0.740000009536743
"12808",-1.46000003814697,0.0900000333786011,1,1.5900000333786,0,21,5,20,1,0,1,0,1,0,1.46000003814697
"12809",-0.479999989271164,NA,1,NA,0,16,5,19,0,1,0,0,0,1,0.479999989271164
"12810",-1.70000004768372,1.5,0,3,0,89,5,18,1,1,1,1,0,0,1.70000004768372
"12811",-1.0900000333786,1,0,2.5,0,28,4,19,0,1,1,1,0,0,1.0900000333786
"12812",1.5,NA,1,NA,1,32,5,19,0,1,1,1,0,0,-1.5
"12813",-1.80999994277954,1.20000004768372,0,2.70000004768372,0,62,5,18,1,0,0,1,0,0,1.80999994277954
"12814",-0.660000026226044,0.210000038146973,0,1.71000003814697,0,11,4.5,17,0,1,1,0,1,0,0.660000026226044
"12815",-1.70000004768372,1.76999998092651,0,3.26999998092651,0,44,5,19,0,1,1,1,0,0,1.70000004768372
"12816",-2.3199999332428,2.5,0,4,0,40,5,21,1,1,1,0,1,0,2.3199999332428
"12817",0.419999986886978,2.20000004768372,0,3.70000004768372,1,45,4.5,20,0,0,0,1,0,0,-0.419999986886978
"12818",-1.95000004768372,1.63000011444092,0,3.13000011444092,0,89,5,18,0,1,0,1,0,0,1.95000004768372
"12819",-0.490000009536743,-0.149999976158142,0,1.35000002384186,0,54,5,19,0,1,1,1,0,0,0.490000009536743
"12820",0.28999999165535,-0.0600000619888306,0,1.53999996185303,1,21,4,19,0,1,0,0,0,1,-0.28999999165535
"12821",-0.370000004768372,0.769999861717224,0,2.36999988555908,0,41,4.5,19,1,1,1,0,0,1,0.370000004768372
"12822",-2.29999995231628,NA,0,NA,0,70,4.5,19,0,1,1,0,0,1,2.29999995231628
"12823",-1.82000005245209,2.04999995231628,0,3.54999995231628,0,62,5,19,0,1,1,0,1,0,1.82000005245209
"12824",1.16999995708466,-0.170000076293945,0,1.42999994754791,1,2,3.5,19,1,1,0,0,0,1,-1.16999995708466
"12825",-2.55999994277954,2.27999997138977,0,3.77999997138977,0,94,5,18,0,1,1,1,0,0,2.55999994277954
"12826",-1.47000002861023,1.5,0,3,0,44,5,18,0,1,1,0,1,0,1.47000002861023
"12827",-1.98000001907349,1,0,2.5,0,72,4,19,0,1,1,0,1,0,1.98000001907349
"12828",-1.85000002384186,1.90000009536743,0,3.40000009536743,0,73,4,19,1,1,1,1,0,0,1.85000002384186
"12829",-1.83000004291534,1.5,0,3,0,76,4,17,0,0,1,0,1,0,1.83000004291534
"12830",-0.159999996423721,1.5,0,3,0,51,5,18,0,1,1,0,1,0,0.159999996423721
"12831",-1.46000003814697,0.5,0,2,0,54,4,19,0,1,1,1,0,0,1.46000003814697
"12832",-2.11999988555908,1.49999988079071,0,3.09999990463257,0,63,5,19,0,0,1,0,0,1,2.11999988555908
"12833",-0.75,0.200000047683716,0,1.70000004768372,0,15,4.5,18,1,1,1,1,0,0,0.75
"12834",-2.03999996185303,2.03999996185303,0,3.53999996185303,0,70,5,19,1,1,1,1,0,0,2.03999996185303
"12835",-0.310000002384186,NA,1,NA,0,60,5,19,0,1,1,1,0,0,0.310000002384186
"12836",-0.910000026226044,1.69000005722046,0,3.19000005722046,0,24,5,18,1,1,1,1,0,0,0.910000026226044
"12837",-1.60000002384186,1.0699999332428,0,2.5699999332428,0,46,4,19,0,1,1,1,0,0,1.60000002384186
"12838",-1.77999997138977,1.9300000667572,0,3.4300000667572,0,17,5,19,1,1,0,1,0,0,1.77999997138977
"12839",0.610000014305115,0.900000095367432,0,2.40000009536743,1,28,4.5,19,0,1,1,1,0,0,-0.610000014305115
"12840",-0.310000002384186,0.75,0,2.25,0,42,5,19,1,1,1,0,1,0,0.310000002384186
"12841",-2.33999991416931,2.09999990463257,0,3.69999980926514,0,94,5,19,1,1,1,0,0,1,2.33999991416931
"12842",-0.379999995231628,NA,1,NA,0,18,5,19,1,1,1,0,1,0,0.379999995231628
"12843",-1.24000000953674,0.930000066757202,0,2.4300000667572,0,48,5,19,1,1,0,1,0,0,1.24000000953674
"12844",-2.41000008583069,2.5,0,4,0,98,5,18,1,1,1,1,0,0,2.41000008583069
"12845",0.469999998807907,1.10000002384186,0,2.70000004768372,1,19,4,17,0,1,1,0,0,1,-0.469999998807907
"12846",0.310000002384186,1.5,0,3,1,41,5,19,0,1,1,1,0,0,-0.310000002384186
"12847",-2.11999988555908,2.0699999332428,0,3.5699999332428,0,42,5,19,0,1,1,1,0,0,2.11999988555908
"12848",-0.800000011920929,1.65000009536743,0,3.15000009536743,0,64,4,21,1,0,0,1,0,0,0.800000011920929
"12849",-0.959999978542328,0.379999995231628,0,1.87999999523163,0,56,5,18,1,1,1,1,0,0,0.959999978542328
"12850",-1.8400000333786,1.30999994277954,0,2.80999994277954,0,83,5,19,1,1,1,1,0,0,1.8400000333786
"12851",-1.74000000953674,1.95000004768372,0,3.45000004768372,0,91,5,19,0,1,1,1,0,0,1.74000000953674
"12852",-1.62000000476837,1.83000004291534,0,3.4300000667572,0,87,5,18,0,1,0,0,0,1,1.62000000476837
"12853",-0.810000002384186,-0.460000038146973,0,1.03999996185303,0,53,4,18,1,0,1,0,1,0,0.810000002384186
"12854",-1.91999995708466,2.07999992370605,0,3.57999992370605,0,49,5,19,0,1,1,1,0,0,1.91999995708466
"12855",-0.759999990463257,0.169999957084656,0,1.66999995708466,0,72,5,19,1,1,1,1,0,0,0.759999990463257
"12856",-1.36000001430511,1.44000005722046,0,2.94000005722046,0,31,5,18,1,1,1,1,0,0,1.36000001430511
"12857",-0.360000014305115,1.80999994277954,0,3.30999994277954,0,50,4.5,18,1,1,1,1,0,0,0.360000014305115
"12858",0.170000001788139,0.53000009059906,0,2.13000011444092,1,37,4,19,0,1,1,0,0,1,-0.170000001788139
"12859",-1.37999999523163,0.799999952316284,0,2.29999995231628,0,15,4,19,1,1,1,0,1,0,1.37999999523163
"12860",-2.44000005722046,2.11999988555908,0,3.61999988555908,0,99,5,19,1,1,1,1,0,0,2.44000005722046
"12861",-0.400000005960464,1.43999993801117,0,3.03999996185303,0,18,5,19,1,0,1,0,0,1,0.400000005960464
"12862",-0.709999978542328,2.20000004768372,0,3.70000004768372,0,48,4.5,19,1,1,1,1,0,0,0.709999978542328
"12863",-0.529999971389771,1.20000004768372,0,2.70000004768372,0,37,4,17,0,0,1,0,1,0,0.529999971389771
"12864",-0.200000002980232,1.1800000667572,0,2.6800000667572,0,22,4,20,0,0,0,1,0,0,0.200000002980232
"12865",-0.870000004768372,1.20000004768372,0,2.70000004768372,0,65,5.5,19,0,1,0,1,0,0,0.870000004768372
"12866",-2.0699999332428,1.5,0,3,0,50,5,19,0,1,1,1,0,0,2.0699999332428
"12867",0.610000014305115,-0.529999971389771,0,0.970000028610229,1,35,4.5,18,0,1,1,0,1,0,-0.610000014305115
"12868",0.560000002384186,0.519999861717224,0,2.11999988555908,1,34,4,20,1,1,1,0,0,1,-0.560000002384186
"12869",-0.699999988079071,0.799999952316284,0,2.29999995231628,0,28,5,19,1,1,1,1,0,0,0.699999988079071
"12870",0.409999996423721,-0.299999952316284,0,1.20000004768372,1,10,4.5,18,1,0,1,0,1,0,-0.409999996423721
"12871",-0.779999971389771,NA,0,NA,0,65,4,18,0,1,1,1,0,0,0.779999971389771
"12872",0.209999993443489,0.640000104904175,0,2.14000010490417,1,64,4.5,19,1,0,1,0,1,0,-0.209999993443489
"12873",-0.150000005960464,NA,0,NA,0,16,4,21,0,0,0,0,0,1,0.150000005960464
"12874",-0.200000002980232,1.39999997615814,0,3,0,10,4,21,1,1,0,0,0,1,0.200000002980232
"12875",-1.36000001430511,2.20000004768372,0,3.70000004768372,0,15,5,19,1,1,1,1,0,0,1.36000001430511
"12876",-0.920000016689301,1.5,0,3,0,11,4.5,19,0,1,1,0,1,0,0.920000016689301
"12877",-1.0900000333786,1.38000011444092,0,2.88000011444092,0,25,4.5,18,1,1,1,1,0,0,1.0900000333786
"12878",-0.409999996423721,0.200000047683716,0,1.70000004768372,0,44,4,18,1,1,1,1,0,0,0.409999996423721
"12879",-1.21000003814697,1.9099999666214,0,3.50999999046326,0,84,5,19,0,1,1,0,0,1,1.21000003814697
"12880",-0.280000001192093,1.34999990463257,0,2.84999990463257,0,39,4,18,1,1,1,1,0,0,0.280000001192093
"12881",-0.349999994039536,-0.240000009536743,0,1.25999999046326,0,14,4,19,0,1,1,0,1,0,0.349999994039536
"12882",0.0799999982118607,0.399999976158142,0,2,1,56,4.5,19,1,1,1,0,0,1,-0.0799999982118607
"12883",-0.219999998807907,-1.5,0,0,0,41,4.5,18,1,1,1,1,0,0,0.219999998807907
"12884",-0.629999995231628,1.29999995231628,0,2.79999995231628,0,62,4,19,1,1,0,1,0,0,0.629999995231628
"12885",-0.699999988079071,1,0,2.5,0,62,5,19,0,1,1,1,0,0,0.699999988079071
"12886",-0.529999971389771,0.710000038146973,0,2.21000003814697,0,25,4,20,0,1,0,0,1,0,0.529999971389771
"12887",-1.95000004768372,2.20000004768372,0,3.70000004768372,0,99,4,17,0,1,1,1,0,0,1.95000004768372
"12888",-2.1800000667572,2.03000020980835,0,3.63000011444092,0,83,5,19,1,1,1,0,0,1,2.1800000667572
"12889",0.5,NA,1,NA,1,81,5,19,1,1,1,1,0,0,-0.5
"12890",-1.20000004768372,1.09999990463257,0,2.59999990463257,0,53,5,19,0,1,1,1,0,0,1.20000004768372
"12891",-1.5,NA,0,NA,0,48,5,19,0,1,0,1,0,0,1.5
"12892",-1.53999996185303,2.5,0,4,0,80,4.5,19,0,1,0,1,0,0,1.53999996185303
"12893",-1.11000001430511,0.129999995231628,0,1.73000001907349,0,6,5,18,0,1,1,0,0,1,1.11000001430511
"12894",-1.08000004291534,2.20000004768372,0,3.70000004768372,0,58,4.5,19,0,0,1,0,1,0,1.08000004291534
"12895",-0.860000014305115,0.200000047683716,0,1.70000004768372,0,44,4.5,19,0,1,1,1,0,0,0.860000014305115
"12896",-2.03999996185303,2,0,3.5,0,100,5,19,1,1,0,1,0,0,2.03999996185303
"12897",-0.649999976158142,0.729999899864197,0,2.32999992370605,0,64,4,19,1,1,0,0,0,1,0.649999976158142
"12898",-1.45000004768372,0.979999899864197,0,2.57999992370605,0,51,4,19,1,0,0,0,0,1,1.45000004768372
"12899",-0.930000007152557,1.74999988079071,0,3.34999990463257,0,65,5,18,0,1,1,0,0,1,0.930000007152557
"12900",-1.32000005245209,0.330000042915344,0,1.83000004291534,0,83,5,18,1,1,0,1,0,0,1.32000005245209
"12901",-2.25,1.9799998998642,0,3.57999992370605,0,24,5,19,1,1,1,0,0,1,2.25
"12902",-1.24000000953674,0.299999952316284,0,1.79999995231628,0,20,4.5,18,1,1,1,1,0,0,1.24000000953674
"12903",-1.41999995708466,1.55999994277954,0,3.05999994277954,0,61,5,18,1,1,1,1,0,0,1.41999995708466
"12904",-1.26999998092651,1.75,0,3.25,0,76,4.5,19,0,1,1,1,0,0,1.26999998092651
"12905",-1.55999994277954,1.82999992370605,0,3.32999992370605,0,66,5,19,1,1,1,1,0,0,1.55999994277954
"12906",-0.779999971389771,0.230000019073486,0,1.73000001907349,0,65,5,19,0,1,0,1,0,0,0.779999971389771
"12907",-1.44000005722046,1.44000005722046,0,2.94000005722046,0,46,5,19,0,1,1,1,0,0,1.44000005722046
"12908",-0.930000007152557,0.980000019073486,0,2.48000001907349,0,19,5,19,0,1,1,1,0,0,0.930000007152557
"12909",-0.819999992847443,1.64000010490417,0,3.14000010490417,0,30,5,17,0,1,1,1,0,0,0.819999992847443
"12910",-0.680000007152557,1.17000007629395,0,2.67000007629395,0,64,4,18,0,0,0,1,0,0,0.680000007152557
"12911",-0.620000004768372,0.759999990463257,0,2.25999999046326,0,72,5,18,0,1,1,1,0,0,0.620000004768372
"12912",-0.100000001490116,0.599999904632568,0,2.09999990463257,0,67,5,19,0,1,0,1,0,0,0.100000001490116
"12913",-0.330000013113022,0.399999976158142,0,2,0,2,4,19,1,1,1,0,0,1,0.330000013113022
"12914",-0.970000028610229,-0.149999976158142,0,1.35000002384186,0,25,4.5,18,0,1,0,1,0,0,0.970000028610229
"12915",-2.44000005722046,2.5,0,4,0,99,5,19,0,1,1,1,0,0,2.44000005722046
"12916",-0.0500000007450581,0.819999933242798,0,2.3199999332428,0,28,4,19,0,1,1,0,1,0,0.0500000007450581
"12917",-0.639999985694885,NA,0,NA,0,53,5,19,1,1,1,1,0,0,0.639999985694885
"12918",1.03999996185303,-1.02999997138977,0,0.470000028610229,1,25,5,19,0,1,1,1,0,0,-1.03999996185303
"12919",0.230000004172325,-1.5,0,0,1,23,5,18,1,1,1,0,1,0,-0.230000004172325
"12920",-0.439999997615814,0.950000047683716,0,2.45000004768372,0,19,5,19,1,1,1,0,1,0,0.439999997615814
"12921",-1.66999995708466,1.89999997615814,0,3.5,0,40,5,17,1,1,0,0,0,1,1.66999995708466
"12922",-1.70000004768372,1.67000007629395,0,3.17000007629395,0,90,5,19,0,1,1,1,0,0,1.70000004768372
"12923",-1.89999997615814,1.33999991416931,0,2.83999991416931,0,94,4.5,19,1,1,1,1,0,0,1.89999997615814
"12924",-1.60000002384186,0.669999957084656,0,2.26999998092651,0,87,5,19,0,1,1,0,0,1,1.60000002384186
"12925",-1.26999998092651,1.49999988079071,0,3.09999990463257,0,92,5,17,0,0,1,0,0,1,1.26999998092651
"12926",-1.5900000333786,1.57999992370605,0,3.07999992370605,0,83,5,18,0,0,0,1,0,0,1.5900000333786
"12927",-0.430000007152557,NA,1,NA,0,75,4,19,1,1,1,1,0,0,0.430000007152557
"12928",-5e-06,1.02999997138977,0,2.52999997138977,0,23,4,18,1,1,1,0,1,0,0
"12929",-2.44000005722046,2.47000002861023,0,3.97000002861023,0,99,5,19,1,1,1,1,0,0,2.44000005722046
"12930",-0.119999997317791,-0.680000007152557,0,0.920000016689301,0,5,5,19,1,1,1,0,0,1,0.119999997317791
"12931",-0.379999995231628,-0.230000019073486,0,1.37000000476837,0,44,4.5,19,0,1,1,0,0,1,0.379999995231628
"12932",-2.38000011444092,2.26999998092651,0,3.76999998092651,0,97,5,18,0,1,1,1,0,0,2.38000011444092
"12933",-1.33000004291534,1.3199999332428,0,2.8199999332428,0,79,5,17,0,1,0,0,1,0,1.33000004291534
"12934",-1.17999994754791,1.04999995231628,0,2.54999995231628,0,21,4.5,19,0,1,1,0,1,0,1.17999994754791
"12935",-1.32000005245209,1.4300000667572,0,2.9300000667572,0,67,5,18,0,1,0,1,0,0,1.32000005245209
"12936",-2.6800000667572,2.41000008583069,0,3.91000008583069,0,87,5,19,0,1,1,1,0,0,2.6800000667572
"12937",-0.699999988079071,0.340000033378601,0,1.8400000333786,0,58,4.5,18,1,1,1,1,0,0,0.699999988079071
"12938",0.610000014305115,0.200000047683716,0,1.70000004768372,1,6,5,19,1,0,0,1,0,0,-0.610000014305115
"12939",-2.03999996185303,NA,1,NA,0,90,5,18,0,1,1,1,0,0,2.03999996185303
"12940",-1.32000005245209,0.880000114440918,0,2.38000011444092,0,83,5,19,0,0,0,1,0,0,1.32000005245209
"12941",-0.180000007152557,1.51999998092651,0,3.01999998092651,0,53,5,19,0,1,1,1,0,0,0.180000007152557
"12942",-1.12000000476837,1.24000000953674,0,2.74000000953674,0,20,5,19,0,1,1,1,0,0,1.12000000476837
"12943",-1.5,1.05999994277954,0,2.55999994277954,0,86,4,18,0,1,1,1,0,0,1.5
"12944",-0.790000021457672,-0.059999942779541,0,1.44000005722046,0,71,5,19,1,1,1,1,0,0,0.790000021457672
"12945",-0.25,-0.149999976158142,0,1.35000002384186,0,64,4,18,0,1,0,1,0,0,0.25
"12946",-2.03999996185303,1.10999989509583,0,2.60999989509583,0,91,5,19,1,1,1,1,0,0,2.03999996185303
"12947",-1.03999996185303,1.30999994277954,0,2.80999994277954,0,60,5,19,0,1,1,1,0,0,1.03999996185303
"12948",-0.0399999991059303,0.670000076293945,0,2.17000007629395,0,37,5,19,0,1,1,1,0,0,0.0399999991059303
"12949",-1.79999995231628,2.34999990463257,0,3.84999990463257,0,48,4,19,0,1,1,0,1,0,1.79999995231628
"12950",-1.94000005722046,2.5,0,4,0,90,4,19,1,1,1,0,1,0,1.94000005722046
"12951",-1,0.210000038146973,0,1.71000003814697,0,74,5,18,0,1,1,1,0,0,1
"12952",-1.63999998569489,1,0,2.5,0,37,5,17,0,1,1,1,0,0,1.63999998569489
"12953",0.0399999991059303,1,0,2.5,1,7,5,18,0,1,1,1,0,0,-0.0399999991059303
"12954",-0.0599999986588955,1.08999991416931,0,2.58999991416931,0,48,5,19,0,1,1,1,0,0,0.0599999986588955
"12955",0.159999996423721,-1.5,0,0,1,88,5,20,0,0,0,1,0,0,-0.159999996423721
"12956",-1.05999994277954,1.39999997615814,0,3,0,43,4.5,19,1,1,1,0,0,1,1.05999994277954
"12957",-1.38999998569489,1.20000004768372,0,2.70000004768372,0,55,4,19,0,0,0,1,0,0,1.38999998569489
"12958",-0.810000002384186,1.10000002384186,0,2.70000004768372,0,51,4.5,19,0,1,1,0,0,1,0.810000002384186
"12959",-0.589999973773956,2.20000004768372,0,3.70000004768372,0,57,4.5,18,0,1,0,1,0,0,0.589999973773956
"12960",-1.05999994277954,0.839999914169312,0,2.33999991416931,0,49,5,17,0,1,1,1,0,0,1.05999994277954
"12961",-1.36000001430511,0.399999976158142,0,2,0,11,4,19,0,1,1,0,0,1,1.36000001430511
"12962",0.0399999991059303,-0.480000019073486,0,1.01999998092651,1,55,5,18,1,0,0,1,0,0,-0.0399999991059303
"12963",-2.27999997138977,1.73999989032745,0,3.33999991416931,0,76,5,19,1,1,1,0,0,1,2.27999997138977
"12964",-1.35000002384186,1.41000008583069,0,2.91000008583069,0,72,4,19,0,1,1,1,0,0,1.35000002384186
"12965",0.340000003576279,-0.389999985694885,0,1.21000003814697,1,16,5,18,0,1,1,0,0,1,-0.340000003576279
"12966",-0.990000009536743,0.399999976158142,0,2,0,39,4.5,19,0,1,1,0,0,1,0.990000009536743
"12967",-1.85000002384186,2.20000004768372,0,3.70000004768372,0,26,5,19,0,1,1,0,1,0,1.85000002384186
"12968",-1.57000005245209,1.69999992847443,0,3.29999995231628,0,46,5,20,0,1,1,0,0,1,1.57000005245209
"12969",-1.39999997615814,1.41000008583069,0,2.91000008583069,0,67,4,18,1,1,1,0,1,0,1.39999997615814
"12970",-2.04999995231628,2.25,0,3.84999990463257,0,94,5,18,0,1,0,0,0,1,2.04999995231628
"12971",-1.35000002384186,0.799999952316284,0,2.29999995231628,0,21,4,18,0,1,0,0,1,0,1.35000002384186
"12972",-1.10000002384186,0.900000095367432,0,2.40000009536743,0,63,5,18,0,0,0,1,0,0,1.10000002384186
"12973",-0.140000000596046,NA,0,NA,0,7,5,18,0,0,0,0,0,1,0.140000000596046
"12974",0.0199999995529652,NA,0,NA,1,22,5,19,0,1,1,0,1,0,-0.0199999995529652
"12975",-1.1599999666214,1.79999995231628,0,3.29999995231628,0,72,4.5,18,1,1,0,1,0,0,1.1599999666214
"12976",-0.959999978542328,1.5,0,3,0,96,4,19,0,1,1,1,0,0,0.959999978542328
"12977",-0.829999983310699,0.640000104904175,0,2.14000010490417,0,26,4,19,0,1,1,1,0,0,0.829999983310699
"12978",-0.920000016689301,0.799999952316284,0,2.29999995231628,0,56,4.5,20,0,0,0,1,0,0,0.920000016689301
"12979",-1.98000001907349,1.5,0,3,0,44,5,19,1,1,1,1,0,0,1.98000001907349
"12980",-0.649999976158142,1.5,0,3,0,90,4,19,1,1,0,1,0,0,0.649999976158142
"12981",1.11000001430511,NA,0,NA,1,46,3.5,18,1,1,0,0,0,1,-1.11000001430511
"12982",-2,2.20000004768372,0,3.70000004768372,0,74,4,19,0,1,1,1,0,0,2
"12983",-1.47000002861023,NA,0,NA,0,31,4.5,19,1,1,1,1,0,0,1.47000002861023
"12984",-0.370000004768372,1.95000004768372,0,3.45000004768372,0,96,5,18,0,1,1,1,0,0,0.370000004768372
"12985",-0.680000007152557,0.340000033378601,0,1.94000005722046,0,16,4.5,19,1,1,1,0,0,1,0.680000007152557
"12986",-2.03999996185303,2.34999990463257,0,3.84999990463257,0,100,4.5,19,0,1,1,1,0,0,2.03999996185303
"12987",0.219999998807907,NA,0,NA,1,16,5,19,1,1,1,0,1,0,-0.219999998807907
"12988",-2.11999988555908,2.02999997138977,0,3.52999997138977,0,74,5,19,1,1,1,0,1,0,2.11999988555908
"12989",-1.70000004768372,1.90000009536743,0,3.40000009536743,0,83,5,18,1,1,1,1,0,0,1.70000004768372
"12990",-0.0299999993294477,1.39999997615814,0,3,0,34,4,18,0,0,0,0,0,1,0.0299999993294477
"12991",-0.180000007152557,NA,0,NA,0,5,4,20,0,1,0,0,0,1,0.180000007152557
"12992",-2.03999996185303,2.28000020980835,0,3.88000011444092,0,90,5,20,0,0,0,0,0,1,2.03999996185303
"12993",-1.5,1.13000011444092,0,2.63000011444092,0,30,5,19,0,1,1,1,0,0,1.5
"12994",-2.5,2.5,0,4,0,100,5,18,0,0,0,1,0,0,2.5
"12995",0.319999992847443,NA,1,NA,1,63,3,19,0,1,1,0,0,1,-0.319999992847443
"12996",-1.25,0.200000047683716,0,1.70000004768372,0,82,4,18,0,1,0,1,0,0,1.25
"12997",-0.419999986886978,0.279999971389771,0,1.77999997138977,0,53,5,20,1,1,0,0,1,0,0.419999986886978
"12998",-0.920000016689301,1.59999990463257,0,3.09999990463257,0,76,5,19,0,1,0,1,0,0,0.920000016689301
"12999",-0.379999995231628,1.34999990463257,0,2.84999990463257,0,17,5,19,0,1,1,1,0,0,0.379999995231628
"13000",-2.30999994277954,2.5,0,4,0,94,5,18,1,1,1,1,0,0,2.30999994277954
